benchmark,dataset,instance_id,seed,agent,arm,run,verdict,cost_usd,num_turns,wall_secs,agent_surface,agent_version,result_path
swebench,swebench-datasci-mini,sympy__sympy-19016,3,codex,bash_only,1,FAIL,0.9253,1,,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/sympy__sympy-19016_bash_only_run1.jsonl
swebench,swebench-datasci-mini,sympy__sympy-19016,3,codex,onlycode,1,FAIL,0.633664,1,,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/sympy__sympy-19016_onlycode_run1.jsonl
swebench,swebench-datasci-mini,sympy__sympy-21596,3,codex,baseline,1,FAIL,0.724906,1,,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/sympy__sympy-21596_baseline_run1.jsonl
swebench,swebench-datasci-mini,sympy__sympy-21596,3,codex,bash_only,1,FAIL,0.524235,1,,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/sympy__sympy-21596_bash_only_run1.jsonl
swebench,swebench-datasci-mini,sympy__sympy-21596,3,codex,onlycode,1,FAIL,0.447379,1,,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/sympy__sympy-21596_onlycode_run1.jsonl
artifact,algorithmic,algorithmic__bin_packing_first_fit_optimal,1,claude,bash_only,1,PASS,0.11597479999999999,5,34,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__bin_packing_first_fit_optimal/bash_only/run1/result.json
artifact,algorithmic,algorithmic__bin_packing_first_fit_optimal,1,claude,code_only,1,PASS,0.10600395,7,56,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__bin_packing_first_fit_optimal/code_only/run1/result.json
artifact,algorithmic,algorithmic__bin_packing_first_fit_optimal,1,claude,tool_rich,1,PASS,0.10535974999999997,6,51,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__bin_packing_first_fit_optimal/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__coin_change_min,1,claude,bash_only,1,PASS,0.07291355000000001,4,36,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__coin_change_min/bash_only/run1/result.json
artifact,algorithmic,algorithmic__coin_change_min,1,claude,code_only,1,PASS,0.08889814999999998,8,75,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__coin_change_min/code_only/run1/result.json
artifact,algorithmic,algorithmic__coin_change_min,1,claude,tool_rich,1,PASS,0.0805676,6,27,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__coin_change_min/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__graph_min_vertex_cover,1,claude,bash_only,1,PASS,0.1071922,8,38,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__graph_min_vertex_cover/bash_only/run1/result.json
artifact,algorithmic,algorithmic__graph_min_vertex_cover,1,claude,code_only,1,PASS,0.08864455000000002,8,55,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__graph_min_vertex_cover/code_only/run1/result.json
artifact,algorithmic,algorithmic__graph_min_vertex_cover,1,claude,tool_rich,1,PASS,0.0934814,5,38,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__graph_min_vertex_cover/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__interval_scheduling_weighted,1,claude,bash_only,1,PASS,0.1916013,5,91,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__interval_scheduling_weighted/bash_only/run1/result.json
artifact,algorithmic,algorithmic__interval_scheduling_weighted,1,claude,code_only,1,PASS,0.0815496,6,44,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__interval_scheduling_weighted/code_only/run1/result.json
artifact,algorithmic,algorithmic__interval_scheduling_weighted,1,claude,tool_rich,1,PASS,0.6858283500000001,5,301,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__interval_scheduling_weighted/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__knapsack_01,1,claude,bash_only,1,PASS,0.10987854999999999,5,29,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__knapsack_01/bash_only/run1/result.json
artifact,algorithmic,algorithmic__knapsack_01,1,claude,code_only,1,PASS,0.08897005,7,639,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__knapsack_01/code_only/run1/result.json
artifact,algorithmic,algorithmic__knapsack_01,1,claude,tool_rich,1,PASS,0.22724774999999997,4,136,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__knapsack_01/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__makespan_scheduling,1,claude,bash_only,1,PASS,0.10013085,5,43,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__makespan_scheduling/bash_only/run1/result.json
artifact,algorithmic,algorithmic__makespan_scheduling,1,claude,code_only,1,PASS,0.09554470000000001,6,48,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__makespan_scheduling/code_only/run1/result.json
artifact,algorithmic,algorithmic__makespan_scheduling,1,claude,tool_rich,1,PASS,0.10933255,8,41,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__makespan_scheduling/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__min_cost_assignment,1,claude,bash_only,1,PASS,0.0797093,5,33,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__min_cost_assignment/bash_only/run1/result.json
artifact,algorithmic,algorithmic__min_cost_assignment,1,claude,code_only,1,PASS,0.0746333,8,45,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__min_cost_assignment/code_only/run1/result.json
artifact,algorithmic,algorithmic__min_cost_assignment,1,claude,tool_rich,1,PASS,0.09232655000000001,4,55,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__min_cost_assignment/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__traveling_salesman_small,1,claude,bash_only,1,PASS,0.08386860000000002,5,30,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__traveling_salesman_small/bash_only/run1/result.json
artifact,algorithmic,algorithmic__traveling_salesman_small,1,claude,code_only,1,PASS,0.10075615,8,40,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__traveling_salesman_small/code_only/run1/result.json
artifact,algorithmic,algorithmic__traveling_salesman_small,1,claude,tool_rich,1,PASS,0.08345295,5,35,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/algorithmic__traveling_salesman_small/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__customer_orders_join_easy,1,claude,bash_only,1,PASS,0.17448475000000002,6,50,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__customer_orders_join_easy/bash_only/run1/result.json
artifact,data_engineering,data_engineering__customer_orders_join_easy,1,claude,code_only,1,PASS,0.1308025,5,43,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__customer_orders_join_easy/code_only/run1/result.json
artifact,data_engineering,data_engineering__customer_orders_join_easy,1,claude,tool_rich,1,PASS,0.16836115,7,38,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__customer_orders_join_easy/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__dedup_event_log_priority_hard,1,claude,bash_only,1,PASS,0.18547794999999997,10,82,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__dedup_event_log_priority_hard/bash_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_event_log_priority_hard,1,claude,code_only,1,PASS,0.16406715,11,67,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__dedup_event_log_priority_hard/code_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_event_log_priority_hard,1,claude,tool_rich,1,PASS,0.291181,11,59,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__dedup_event_log_priority_hard/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__dedup_inventory_snapshots_medium,1,claude,bash_only,1,PASS,0.09501384999999998,6,30,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__dedup_inventory_snapshots_medium/bash_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_inventory_snapshots_medium,1,claude,code_only,1,PASS,0.1087242,7,67,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__dedup_inventory_snapshots_medium/code_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_inventory_snapshots_medium,1,claude,tool_rich,1,PASS,0.09346764999999999,6,37,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__dedup_inventory_snapshots_medium/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__dedup_user_profiles_easy,1,claude,bash_only,1,PASS,0.11794325,9,35,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__dedup_user_profiles_easy/bash_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_user_profiles_easy,1,claude,code_only,1,PASS,0.05001365,3,26,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__dedup_user_profiles_easy/code_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_user_profiles_easy,1,claude,tool_rich,1,PASS,0.13244360000000002,8,51,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__dedup_user_profiles_easy/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__events_cross_region_join_hard,1,claude,bash_only,1,PASS,0.21966084999999996,12,86,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__events_cross_region_join_hard/bash_only/run1/result.json
artifact,data_engineering,data_engineering__events_cross_region_join_hard,1,claude,code_only,1,PASS,0.1296398,7,52,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__events_cross_region_join_hard/code_only/run1/result.json
artifact,data_engineering,data_engineering__events_cross_region_join_hard,1,claude,tool_rich,1,PASS,0.19391370000000002,11,83,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__events_cross_region_join_hard/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_sales_easy,1,claude,bash_only,1,PASS,0.08507395,6,25,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__filter_aggregate_sales_easy/bash_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_sales_easy,1,claude,code_only,1,PASS,0.0569911,4,30,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__filter_aggregate_sales_easy/code_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_sales_easy,1,claude,tool_rich,1,PASS,0.0899121,5,19,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__filter_aggregate_sales_easy/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_support_tickets_medium,1,claude,bash_only,1,PASS,0.0805701,4,24,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__filter_aggregate_support_tickets_medium/bash_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_support_tickets_medium,1,claude,code_only,1,PASS,0.10156180000000001,6,59,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__filter_aggregate_support_tickets_medium/code_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_support_tickets_medium,1,claude,tool_rich,1,PASS,0.08639990000000002,7,32,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__filter_aggregate_support_tickets_medium/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_transactions_hard,1,claude,bash_only,1,PASS,0.14620165000000002,7,56,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__filter_aggregate_transactions_hard/bash_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_transactions_hard,1,claude,code_only,1,PASS,0.18606840000000002,10,114,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__filter_aggregate_transactions_hard/code_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_transactions_hard,1,claude,tool_rich,1,PASS,0.092485,4,27,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__filter_aggregate_transactions_hard/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__normalize_audit_log_dedup_hard,1,claude,bash_only,1,PASS,0.14212035,9,53,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__normalize_audit_log_dedup_hard/bash_only/run1/result.json
artifact,data_engineering,data_engineering__normalize_audit_log_dedup_hard,1,claude,code_only,1,PASS,0.13752119999999998,8,55,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__normalize_audit_log_dedup_hard/code_only/run1/result.json
artifact,data_engineering,data_engineering__normalize_audit_log_dedup_hard,1,claude,tool_rich,1,PASS,0.16682425,10,56,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__normalize_audit_log_dedup_hard/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__normalize_login_timestamps_easy,1,claude,bash_only,1,PASS,0.06911824999999999,6,23,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__normalize_login_timestamps_easy/bash_only/run1/result.json
artifact,data_engineering,data_engineering__normalize_login_timestamps_easy,1,claude,code_only,1,PASS,0.07481274999999998,5,31,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__normalize_login_timestamps_easy/code_only/run1/result.json
artifact,data_engineering,data_engineering__normalize_login_timestamps_easy,1,claude,tool_rich,1,PASS,0.15791214999999997,8,64,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__normalize_login_timestamps_easy/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__normalize_order_timestamps_medium,1,claude,bash_only,1,PASS,0.1708733,8,55,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__normalize_order_timestamps_medium/bash_only/run1/result.json
artifact,data_engineering,data_engineering__normalize_order_timestamps_medium,1,claude,code_only,1,PASS,0.10041305,6,48,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__normalize_order_timestamps_medium/code_only/run1/result.json
artifact,data_engineering,data_engineering__normalize_order_timestamps_medium,1,claude,tool_rich,1,PASS,0.14644295000000002,6,48,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__normalize_order_timestamps_medium/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__orders_lookup_join_medium,1,claude,bash_only,1,PASS,0.1263176,8,39,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__orders_lookup_join_medium/bash_only/run1/result.json
artifact,data_engineering,data_engineering__orders_lookup_join_medium,1,claude,code_only,1,PASS,0.0625517,4,30,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__orders_lookup_join_medium/code_only/run1/result.json
artifact,data_engineering,data_engineering__orders_lookup_join_medium,1,claude,tool_rich,1,PASS,0.18123455,11,56,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__orders_lookup_join_medium/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__repair_transactions_export_hard,1,claude,bash_only,1,PASS,0.13317545,11,53,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__repair_transactions_export_hard/bash_only/run1/result.json
artifact,data_engineering,data_engineering__repair_transactions_export_hard,1,claude,code_only,1,PASS,0.2268804,14,86,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__repair_transactions_export_hard/code_only/run1/result.json
artifact,data_engineering,data_engineering__repair_transactions_export_hard,1,claude,tool_rich,1,PASS,0.3924027500000001,13,121,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__repair_transactions_export_hard/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__repair_user_directory_medium,1,claude,bash_only,1,PASS,0.20498650000000002,10,63,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__repair_user_directory_medium/bash_only/run1/result.json
artifact,data_engineering,data_engineering__repair_user_directory_medium,1,claude,code_only,1,PASS,0.143305,10,79,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__repair_user_directory_medium/code_only/run1/result.json
artifact,data_engineering,data_engineering__repair_user_directory_medium,1,claude,tool_rich,1,PASS,0.19009910000000002,7,69,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__repair_user_directory_medium/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__transactions_union_medium,1,claude,bash_only,1,PASS,0.16884735,6,74,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__transactions_union_medium/bash_only/run1/result.json
artifact,data_engineering,data_engineering__transactions_union_medium,1,claude,code_only,1,PASS,0.12352885,5,42,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__transactions_union_medium/code_only/run1/result.json
artifact,data_engineering,data_engineering__transactions_union_medium,1,claude,tool_rich,1,PASS,0.18714444999999996,10,69,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_engineering__transactions_union_medium/tool_rich/run1/result.json
artifact,data_processing,data_processing__cohort_retention,1,claude,bash_only,1,PASS,0.16163629999999998,11,60,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__cohort_retention/bash_only/run1/result.json
artifact,data_processing,data_processing__cohort_retention,1,claude,code_only,1,PASS,0.126449,9,62,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__cohort_retention/code_only/run1/result.json
artifact,data_processing,data_processing__cohort_retention,1,claude,tool_rich,1,PASS,0.18065824999999996,10,67,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__cohort_retention/tool_rich/run1/result.json
artifact,data_processing,data_processing__duplicate_orders,1,claude,bash_only,1,PASS,0.1167894,9,29,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__duplicate_orders/bash_only/run1/result.json
artifact,data_processing,data_processing__duplicate_orders,1,claude,code_only,1,PASS,0.0745347,7,34,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__duplicate_orders/code_only/run1/result.json
artifact,data_processing,data_processing__duplicate_orders,1,claude,tool_rich,1,PASS,0.0971059,7,29,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__duplicate_orders/tool_rich/run1/result.json
artifact,data_processing,data_processing__funnel_conversion,1,claude,bash_only,1,FAIL,0.10933930000000001,9,32,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__funnel_conversion/bash_only/run1/result.json
artifact,data_processing,data_processing__funnel_conversion,1,claude,code_only,1,PASS,0.12642799999999998,13,50,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__funnel_conversion/code_only/run1/result.json
artifact,data_processing,data_processing__funnel_conversion,1,claude,tool_rich,1,PASS,0.10296754999999999,8,32,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__funnel_conversion/tool_rich/run1/result.json
artifact,data_processing,data_processing__multi_file_cohort,1,claude,bash_only,1,PASS,0.0574927,5,20,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__multi_file_cohort/bash_only/run1/result.json
artifact,data_processing,data_processing__multi_file_cohort,1,claude,code_only,1,PASS,0.0393338,2,16,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__multi_file_cohort/code_only/run1/result.json
artifact,data_processing,data_processing__multi_file_cohort,1,claude,tool_rich,1,PASS,0.0683621,5,36,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__multi_file_cohort/tool_rich/run1/result.json
artifact,data_processing,data_processing__outlier_days,1,claude,bash_only,1,PASS,0.1504028,14,50,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__outlier_days/bash_only/run1/result.json
artifact,data_processing,data_processing__outlier_days,1,claude,code_only,1,PASS,0.10345759999999998,8,59,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__outlier_days/code_only/run1/result.json
artifact,data_processing,data_processing__outlier_days,1,claude,tool_rich,1,PASS,0.13461410000000001,10,46,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__outlier_days/tool_rich/run1/result.json
artifact,data_processing,data_processing__p95_latency_easy,1,claude,bash_only,1,PASS,0.09568674999999999,8,26,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__p95_latency_easy/bash_only/run1/result.json
artifact,data_processing,data_processing__p95_latency_easy,1,claude,code_only,1,PASS,0.0701287,6,28,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__p95_latency_easy/code_only/run1/result.json
artifact,data_processing,data_processing__p95_latency_easy,1,claude,tool_rich,1,PASS,0.10590829999999998,9,28,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__p95_latency_easy/tool_rich/run1/result.json
artifact,data_processing,data_processing__regression_detection,1,claude,bash_only,1,PASS,0.0784922,5,23,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__regression_detection/bash_only/run1/result.json
artifact,data_processing,data_processing__regression_detection,1,claude,code_only,1,PASS,0.07785779999999999,6,27,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__regression_detection/code_only/run1/result.json
artifact,data_processing,data_processing__regression_detection,1,claude,tool_rich,1,PASS,0.0780508,5,31,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__regression_detection/tool_rich/run1/result.json
artifact,data_processing,data_processing__session_window,1,claude,bash_only,1,PASS,0.12181030000000001,8,36,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__session_window/bash_only/run1/result.json
artifact,data_processing,data_processing__session_window,1,claude,code_only,1,PASS,0.09141365,8,38,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__session_window/code_only/run1/result.json
artifact,data_processing,data_processing__session_window,1,claude,tool_rich,1,PASS,0.09975379999999999,8,29,claude_code,2.1.132 (Claude Code),runs/artifact/full_run_seed_1/data_processing__session_window/tool_rich/run1/result.json
artifact,data_science,data_science__classification_metrics_easy,1,claude,bash_only,1,PASS,0.0960215,4,22,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__classification_metrics_easy/bash_only/run1/result.json
artifact,data_science,data_science__classification_metrics_easy,1,claude,code_only,1,PASS,0.0393898,2,31,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__classification_metrics_easy/code_only/run1/result.json
artifact,data_science,data_science__classification_metrics_easy,1,claude,tool_rich,1,PASS,0.08614989999999999,3,15,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__classification_metrics_easy/tool_rich/run1/result.json
artifact,data_science,data_science__cohort_ttest_medium,1,claude,bash_only,1,PASS,0.07979,4,30,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__cohort_ttest_medium/bash_only/run1/result.json
artifact,data_science,data_science__cohort_ttest_medium,1,claude,code_only,1,PASS,0.06159935,4,50,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__cohort_ttest_medium/code_only/run1/result.json
artifact,data_science,data_science__cohort_ttest_medium,1,claude,tool_rich,1,PASS,0.07080425,4,43,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__cohort_ttest_medium/tool_rich/run1/result.json
artifact,data_science,data_science__consecutive_change_anomaly_hard,1,claude,bash_only,1,PASS,0.0775639,4,26,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__consecutive_change_anomaly_hard/bash_only/run1/result.json
artifact,data_science,data_science__consecutive_change_anomaly_hard,1,claude,code_only,1,PASS,0.06166885,4,52,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__consecutive_change_anomaly_hard/code_only/run1/result.json
artifact,data_science,data_science__consecutive_change_anomaly_hard,1,claude,tool_rich,1,PASS,0.0671301,4,32,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__consecutive_change_anomaly_hard/tool_rich/run1/result.json
artifact,data_science,data_science__expanding_percentile_multimetric_hard,1,claude,bash_only,1,PASS,0.07397305,3,21,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__expanding_percentile_multimetric_hard/bash_only/run1/result.json
artifact,data_science,data_science__expanding_percentile_multimetric_hard,1,claude,code_only,1,PASS,0.0468336,3,25,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__expanding_percentile_multimetric_hard/code_only/run1/result.json
artifact,data_science,data_science__expanding_percentile_multimetric_hard,1,claude,tool_rich,1,PASS,0.06677649999999999,4,26,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__expanding_percentile_multimetric_hard/tool_rich/run1/result.json
artifact,data_science,data_science__feature_select_then_fit_medium,1,claude,bash_only,1,PASS,0.059748899999999994,5,39,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__feature_select_then_fit_medium/bash_only/run1/result.json
artifact,data_science,data_science__feature_select_then_fit_medium,1,claude,code_only,1,PASS,0.05203105,4,57,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__feature_select_then_fit_medium/code_only/run1/result.json
artifact,data_science,data_science__feature_select_then_fit_medium,1,claude,tool_rich,1,PASS,0.0554982,3,35,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__feature_select_then_fit_medium/tool_rich/run1/result.json
artifact,data_science,data_science__iqr_anomaly_flagging_easy,1,claude,bash_only,1,PASS,0.061267800000000004,3,20,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__iqr_anomaly_flagging_easy/bash_only/run1/result.json
artifact,data_science,data_science__iqr_anomaly_flagging_easy,1,claude,code_only,1,PASS,0.036469350000000005,2,19,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__iqr_anomaly_flagging_easy/code_only/run1/result.json
artifact,data_science,data_science__iqr_anomaly_flagging_easy,1,claude,tool_rich,1,PASS,0.0743499,4,28,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__iqr_anomaly_flagging_easy/tool_rich/run1/result.json
artifact,data_science,data_science__iterative_outlier_refit_hard,1,claude,bash_only,1,PASS,0.19800005000000004,7,140,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__iterative_outlier_refit_hard/bash_only/run1/result.json
artifact,data_science,data_science__iterative_outlier_refit_hard,1,claude,code_only,1,PASS,0.1625316,6,111,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__iterative_outlier_refit_hard/code_only/run1/result.json
artifact,data_science,data_science__iterative_outlier_refit_hard,1,claude,tool_rich,1,PASS,0.10063475,5,63,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_1/data_science__iterative_outlier_refit_hard/tool_rich/run1/result.json
