benchmark,agent,instance_id,patch_lines_added,patch_lines_removed,patch_lines_changed,patch_files_touched,baseline_cost_usd,baseline_cost_usd_adjusted,baseline_input_tokens,baseline_llm_calls,baseline_num_turns,baseline_output_tokens,baseline_pass,baseline_tool_calls,bash_only_cost_usd,bash_only_cost_usd_adjusted,bash_only_input_tokens,bash_only_llm_calls,bash_only_num_turns,bash_only_output_tokens,bash_only_pass,bash_only_tool_calls,delta_cost_usd_adjusted_bash_only_minus_baseline,delta_cost_usd_adjusted_onlycode_minus_baseline,delta_cost_usd_adjusted_onlycode_minus_bash_only,delta_cost_usd_bash_only_minus_baseline,delta_cost_usd_onlycode_minus_baseline,delta_cost_usd_onlycode_minus_bash_only,delta_input_tokens_bash_only_minus_baseline,delta_input_tokens_onlycode_minus_baseline,delta_input_tokens_onlycode_minus_bash_only,delta_llm_calls_bash_only_minus_baseline,delta_llm_calls_onlycode_minus_baseline,delta_llm_calls_onlycode_minus_bash_only,delta_num_turns_bash_only_minus_baseline,delta_num_turns_onlycode_minus_baseline,delta_num_turns_onlycode_minus_bash_only,delta_output_tokens_bash_only_minus_baseline,delta_output_tokens_onlycode_minus_baseline,delta_output_tokens_onlycode_minus_bash_only,delta_pass_bash_only_minus_baseline,delta_pass_onlycode_minus_baseline,delta_pass_onlycode_minus_bash_only,delta_tool_calls_bash_only_minus_baseline,delta_tool_calls_onlycode_minus_baseline,delta_tool_calls_onlycode_minus_bash_only,onlycode_cost_usd,onlycode_cost_usd_adjusted,onlycode_input_tokens,onlycode_llm_calls,onlycode_num_turns,onlycode_output_tokens,onlycode_pass,onlycode_tool_calls
swebench,claude,scikit-learn__scikit-learn-3840,28,2,30,1,0.24045341666666667,0.24013031666666665,283364.0,21.666666666666668,13.0,6057.0,0.6666666666666666,4.0,0.3253431666666667,0.3220419666666667,344404.6666666667,31.333333333333332,21.0,9984.333333333334,0.6666666666666666,8.333333333333334,0.08191165000000003,0.09906473333333335,0.01715308333333332,0.08488975000000001,0.09990173333333333,0.015011983333333312,61040.666666666686,37942.0,-23098.666666666686,9.666666666666664,5.333333333333332,-4.333333333333332,8.0,4.666666666666668,-3.333333333333332,3927.333333333334,4314.0,386.66666666666606,0.0,0.0,0.0,4.333333333333334,6.0,1.666666666666666,0.34035515,0.33919505,321306.0,27.0,17.666666666666668,10371.0,0.6666666666666666,10.0
swebench,claude,sphinx-doc__sphinx-10323,2,2,4,1,1.0173898833333332,1.0173898833333332,1342193.6666666667,87.33333333333333,39.333333333333336,23758.666666666668,1.0,31.333333333333332,1.1665820166666667,1.1599796166666667,1784904.0,86.66666666666667,50.333333333333336,29046.0,1.0,20.666666666666668,0.14258973333333347,-0.12647513333333305,-0.2690648666666665,0.14919213333333348,-0.12531503333333316,-0.27450716666666664,442710.33333333326,-148431.0,-591141.3333333333,-0.6666666666666572,-13.333333333333329,-12.666666666666671,11.0,9.0,-2.0,5287.333333333332,1571.6666666666642,-3715.666666666668,0.0,0.0,0.0,-10.666666666666664,-5.333333333333332,5.333333333333332,0.8920748500000001,0.8909147500000002,1193762.6666666667,74.0,48.333333333333336,25330.333333333332,1.0,26.0
swebench,claude,sphinx-doc__sphinx-10435,3,3,6,1,0.4933007,0.4933007,619976.0,44.666666666666664,27.0,14274.666666666666,0.0,10.333333333333334,0.49611258333333336,0.48951018333333335,629286.3333333334,58.333333333333336,36.333333333333336,13359.333333333334,0.0,16.666666666666668,-0.0037905166666666323,-0.1478880666666666,-0.14409754999999996,0.002811883333333376,-0.14672796666666654,-0.14953984999999992,9310.333333333372,-352862.6666666667,-362173.00000000006,13.666666666666671,-8.666666666666664,-22.333333333333336,9.333333333333336,-7.333333333333332,-16.666666666666668,-915.3333333333321,-2004.3333333333321,-1089.0,0.0,0.0,0.0,6.333333333333334,-2.666666666666667,-9.0,0.34657273333333344,0.3454126333333334,267113.3333333333,36.0,19.666666666666668,12270.333333333334,0.0,7.666666666666667
swebench,claude,sphinx-doc__sphinx-10466,2,1,3,1,0.07295810000000001,0.06375019999999999,58930.333333333336,7.333333333333333,3.6666666666666665,1070.3333333333333,1.0,0.0,0.04379388333333333,0.04379388333333333,43603.333333333336,9.0,6.333333333333333,901.6666666666666,1.0,2.6666666666666665,-0.01995631666666666,-0.009243049999999989,0.010713266666666672,-0.02916421666666668,-0.018450950000000008,0.010713266666666672,-15327.0,-26492.666666666668,-11165.666666666668,1.666666666666667,4.000000000000001,2.333333333333334,2.6666666666666665,3.3333333333333335,0.666666666666667,-168.66666666666663,599.6666666666667,768.3333333333334,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.054507150000000004,0.054507150000000004,32437.666666666668,11.333333333333334,7.0,1670.0,1.0,2.6666666666666665
swebench,claude,sphinx-doc__sphinx-10673,23,3,26,3,0.6499730499999999,0.6499730499999999,864579.0,61.333333333333336,35.666666666666664,15789.333333333334,1.0,16.333333333333332,0.6608837833333334,0.6542813833333334,1013128.0,71.33333333333333,47.666666666666664,15000.333333333334,1.0,22.0,0.0043083333333334695,0.3322474666666667,0.32793913333333324,0.010910733333333478,0.3334075666666667,0.32249683333333323,148549.0,808260.0,659711.0,9.999999999999993,30.333333333333336,20.333333333333343,12.0,27.0,15.0,-789.0,5591.333333333334,6380.333333333334,0.0,-0.33333333333333337,-0.33333333333333337,5.666666666666668,21.666666666666668,16.0,0.9833806166666667,0.9822205166666667,1672839.0,91.66666666666667,62.666666666666664,21380.666666666668,0.6666666666666666,38.0
swebench,claude,sphinx-doc__sphinx-11510,36,0,36,1,1.4080330666666665,1.3985011666666667,2043876.6666666667,91.0,51.333333333333336,33689.333333333336,0.0,28.333333333333332,1.4825762999999998,1.4789511,2463322.6666666665,100.66666666666667,67.33333333333333,33815.666666666664,0.0,33.0,0.08044993333333328,0.6457402833333332,0.5652903499999999,0.07454323333333335,0.6362083833333334,0.5616651500000001,419445.99999999977,1425586.6666666667,1006140.666666667,9.666666666666671,33.33333333333333,23.666666666666657,15.999999999999993,29.333333333333336,13.333333333333343,126.33333333332848,11473.666666666664,11347.333333333336,0.0,0.0,0.0,4.666666666666668,18.333333333333332,13.666666666666664,2.04424145,2.04424145,3469463.3333333335,124.33333333333333,80.66666666666667,45163.0,0.0,46.666666666666664
swebench,claude,sphinx-doc__sphinx-7590,89,18,107,3,0.6462599166666667,0.6367280166666668,805611.3333333334,63.0,29.333333333333332,16086.0,0.0,20.333333333333332,1.4343600500000004,1.4307348500000003,2344637.6666666665,110.0,70.66666666666667,35193.0,0.0,32.333333333333336,0.7940068333333336,0.21002305,-0.5839837833333336,0.7881001333333337,0.20165124999999995,-0.5864488833333338,1539026.333333333,264739.3333333334,-1274286.9999999998,47.0,8.333333333333329,-38.66666666666667,41.33333333333334,15.333333333333332,-26.000000000000007,19107.0,8673.666666666668,-10433.333333333332,0.0,0.0,0.0,12.000000000000004,4.333333333333336,-7.666666666666668,0.8479111666666667,0.8467510666666668,1070350.6666666667,71.33333333333333,44.666666666666664,24759.666666666668,0.0,24.666666666666668
swebench,claude,sphinx-doc__sphinx-7748,63,27,90,1,0.8793491166666666,0.8790251166666666,1183846.0,80.66666666666667,36.333333333333336,18343.666666666668,0.0,25.666666666666668,1.2055729499999996,1.2055729499999996,2041166.3333333333,104.0,65.66666666666667,27251.666666666668,0.0,31.333333333333332,0.32654783333333304,0.1651119000000002,-0.16143593333333284,0.32622383333333305,0.16594800000000032,-0.16027583333333273,857320.3333333333,301803.0,-555517.3333333333,23.33333333333333,9.666666666666657,-13.666666666666671,29.333333333333336,16.33333333333333,-13.000000000000007,8908.0,7748.333333333332,-1159.6666666666679,0.0,0.0,0.0,5.666666666666664,-3.666666666666668,-9.333333333333332,1.045297116666667,1.0441370166666668,1485649.0,90.33333333333333,52.666666666666664,26092.0,0.0,22.0
swebench,claude,sphinx-doc__sphinx-7757,20,5,25,1,0.4247690833333333,0.4244450833333333,268885.3333333333,48.0,13.0,8270.0,1.0,25.0,0.4001930166666667,0.3965678166666667,439848.0,45.666666666666664,27.666666666666668,12222.0,1.0,9.333333333333334,-0.027877266666666622,-0.14275726666666666,-0.11488000000000004,-0.02457606666666662,-0.14192116666666665,-0.11734510000000004,170962.6666666667,-25003.333333333314,-195966.0,-2.3333333333333357,-12.333333333333336,-10.0,14.666666666666668,8.333333333333332,-6.333333333333336,3952.0,1208.333333333334,-2743.666666666666,0.0,0.0,0.0,-15.666666666666666,-15.0,0.6666666666666661,0.28284791666666664,0.28168781666666665,243882.0,35.666666666666664,21.333333333333332,9478.333333333334,1.0,10.0
swebench,claude,sphinx-doc__sphinx-7985,15,2,17,1,0.6774977999999999,0.6679659,1082982.6666666667,54.333333333333336,34.0,14363.0,0.0,17.666666666666668,0.3736881,0.3670857,393640.6666666667,36.0,22.0,10668.333333333334,0.0,8.0,-0.3008802,-0.1459237333333333,0.15495646666666668,-0.3038096999999999,-0.15313543333333324,0.15067426666666667,-689342.0,-490480.3333333334,198861.6666666667,-18.333333333333336,-2.0,16.333333333333336,-12.0,-4.666666666666668,7.333333333333332,-3694.666666666666,946.0,4640.666666666666,0.0,0.0,0.0,-9.666666666666668,-6.000000000000002,3.666666666666666,0.5243623666666667,0.5220421666666667,592502.3333333334,52.333333333333336,29.333333333333332,15309.0,0.0,11.666666666666666
swebench,claude,sphinx-doc__sphinx-8035,37,9,46,1,0.3277275,0.32740349999999996,409081.0,43.0,22.333333333333332,5540.333333333333,1.0,13.666666666666666,0.5223200833333334,0.5157176833333333,811297.3333333334,69.66666666666667,45.666666666666664,11302.333333333334,1.0,21.0,0.18831418333333338,0.3070622666666667,0.11874808333333331,0.19459258333333335,0.30789836666666665,0.1133057833333333,402216.3333333334,563808.0,161591.66666666663,26.66666666666667,29.0,2.3333333333333286,23.333333333333332,23.333333333333332,0.0,5762.000000000001,8571.0,2809.0,0.0,0.0,0.0,7.333333333333334,10.333333333333334,3.0,0.6356258666666667,0.6344657666666667,972889.0,72.0,45.666666666666664,14111.333333333334,1.0,24.0
swebench,claude,sphinx-doc__sphinx-8056,9,4,13,1,0.5348086166666667,0.5344846166666667,529047.6666666666,66.0,23.0,11528.0,0.3333333333333333,29.666666666666668,0.9441059333333333,0.9408047333333333,1307349.3333333333,77.0,46.333333333333336,26272.0,0.6666666666666666,17.666666666666668,0.40632011666666656,0.5250631833333333,0.11874306666666679,0.4092973166666666,0.5258992833333332,0.11660196666666667,778301.6666666666,880034.3333333334,101732.66666666674,11.0,21.0,10.0,23.333333333333336,27.666666666666664,4.333333333333329,14744.0,19595.333333333332,4851.333333333332,0.3333333333333333,0.0,-0.3333333333333333,-12.0,-7.333333333333336,4.666666666666664,1.0607079,1.0595478,1409082.0,87.0,50.666666666666664,31123.333333333332,0.3333333333333333,22.333333333333332
swebench,claude,sphinx-doc__sphinx-8265,16,2,18,1,0.3593682666666667,0.3590442666666667,380698.6666666667,53.333333333333336,21.0,5784.0,1.0,25.333333333333332,0.4012147499999999,0.4008907499999999,584781.3333333334,56.0,35.0,9418.333333333334,1.0,16.666666666666668,0.041846483333333184,0.14775535,0.10590886666666682,0.041846483333333184,0.14859145,0.10674496666666683,204082.6666666667,281435.3333333333,77352.66666666663,2.6666666666666643,5.0,2.3333333333333357,14.0,14.333333333333336,0.3333333333333357,3634.333333333334,7100.0,3465.666666666666,0.0,0.0,0.0,-8.666666666666664,-9.0,-0.3333333333333357,0.5079597166666667,0.5067996166666667,662134.0,58.333333333333336,35.333333333333336,12884.0,1.0,16.333333333333332
swebench,claude,sphinx-doc__sphinx-8269,1,0,1,1,0.11322508333333332,0.11290108333333333,128302.66666666667,15.333333333333334,8.0,2138.3333333333335,0.3333333333333333,2.0,0.16868776666666666,0.16506256666666666,185566.33333333334,24.666666666666668,13.0,3287.0,0.6666666666666666,3.6666666666666665,0.05216148333333333,0.05188204999999997,-0.0002794333333333565,0.05546268333333333,0.05271814999999998,-0.0027445333333333544,57263.66666666667,21650.999999999985,-35612.666666666686,9.333333333333334,11.333333333333334,2.0,5.0,7.666666666666666,2.666666666666666,1148.6666666666665,2170.9999999999995,1022.333333333333,0.3333333333333333,0.0,-0.3333333333333333,1.6666666666666665,5.666666666666667,4.0,0.1659432333333333,0.1647831333333333,149953.66666666666,26.666666666666668,15.666666666666666,4309.333333333333,0.3333333333333333,7.666666666666667
swebench,claude,sphinx-doc__sphinx-8475,2,2,4,1,0.08638915000000001,0.06797335,92364.33333333333,11.666666666666666,7.666666666666667,1307.0,1.0,2.0,0.08551286666666665,0.08188766666666665,84177.0,17.0,11.666666666666666,1953.6666666666667,1.0,5.333333333333333,0.013914316666666648,0.1632482,0.14933388333333336,-0.0008762833333333664,0.14599249999999997,0.14686878333333336,-8187.3333333333285,160183.6666666667,168371.0,5.333333333333334,27.0,21.666666666666664,3.999999999999999,15.666666666666664,11.666666666666666,646.6666666666667,4623.666666666667,3977.0,0.0,0.0,0.0,3.333333333333333,8.666666666666666,5.333333333333333,0.23238165,0.23122155,252548.0,38.666666666666664,23.333333333333332,5930.666666666667,1.0,10.666666666666666
swebench,claude,sphinx-doc__sphinx-8548,29,21,50,2,1.2044880166666665,1.1860722166666664,1923745.0,88.66666666666667,46.666666666666664,24392.666666666668,0.6666666666666666,28.333333333333332,2.1235181666666665,2.1169157666666667,4093691.3333333335,140.66666666666666,93.0,40854.666666666664,0.6666666666666666,49.0,0.9308435500000003,0.376208566666667,-0.5546349833333333,0.91903015,0.35895286666666704,-0.560077283333333,2169946.3333333335,611148.6666666665,-1558797.666666667,51.999999999999986,22.0,-29.999999999999986,46.333333333333336,20.666666666666664,-25.66666666666667,16461.999999999996,13245.666666666668,-3216.3333333333285,0.0,0.0,0.0,20.666666666666668,3.666666666666668,-17.0,1.5634408833333335,1.5622807833333334,2534893.6666666665,110.66666666666667,67.33333333333333,37638.333333333336,0.6666666666666666,32.0
swebench,claude,sphinx-doc__sphinx-8551,3,0,3,2,1.3877567333333334,1.3693409333333335,2327168.6666666665,91.0,43.666666666666664,24650.0,0.6666666666666666,31.666666666666668,2.1790450166666666,2.1787210166666666,4560578.666666667,120.66666666666667,80.0,38944.666666666664,0.6666666666666666,42.666666666666664,0.8093800833333331,0.9392246333333336,0.1298445500000005,0.7912882833333332,0.9219689333333336,0.1306806500000004,2233410.0000000005,1317836.0,-915574.0000000005,29.66666666666667,47.33333333333334,17.66666666666667,36.333333333333336,39.333333333333336,3.0,14294.666666666664,31765.666666666664,17471.0,0.0,0.0,0.0,10.999999999999996,8.333333333333332,-2.6666666666666643,2.309725666666667,2.308565566666667,3645004.6666666665,138.33333333333334,83.0,56415.666666666664,0.6666666666666666,40.0
swebench,claude,sphinx-doc__sphinx-8638,1,1,2,1,0.7349427666666665,0.7162029666666666,711178.3333333334,73.66666666666667,23.666666666666668,13747.0,0.0,41.666666666666664,2.6799345,2.6763093,4531768.333333333,118.0,74.33333333333333,64852.333333333336,0.0,37.0,1.960106333333333,0.41511566666666655,-1.5449906666666666,1.9449917333333335,0.3975359666666668,-1.5474557666666666,3820589.9999999995,1048277.9999999999,-2772312.0,44.33333333333333,14.0,-30.33333333333333,50.66666666666666,29.666666666666668,-20.999999999999993,51105.333333333336,13643.666666666668,-37461.66666666667,0.0,0.0,0.0,-4.666666666666664,-16.333333333333332,-11.666666666666668,1.1324787333333333,1.1313186333333332,1759456.3333333333,87.66666666666667,53.333333333333336,27390.666666666668,0.0,25.333333333333332
swebench,claude,sphinx-doc__sphinx-8721,4,0,4,1,0.1152017,0.11487769999999999,154557.33333333334,16.666666666666668,9.0,1912.0,1.0,2.6666666666666665,0.0991327,0.09880870000000001,107208.33333333333,21.0,13.333333333333334,2457.0,1.0,6.0,-0.016068999999999972,-0.008614266666666662,0.0074547333333333105,-0.016069,-0.007778166666666683,0.008290833333333317,-47349.000000000015,-64175.33333333334,-16826.33333333333,4.333333333333332,3.6666666666666643,-0.6666666666666679,4.333333333333334,3.666666666666666,-0.6666666666666679,545.0,967.0,422.0,0.0,0.0,0.0,3.3333333333333335,2.6666666666666665,-0.666666666666667,0.10742353333333332,0.10626343333333332,90382.0,20.333333333333332,12.666666666666666,2879.0,1.0,5.333333333333333
swebench,claude,sphinx-doc__sphinx-9229,15,2,17,1,3.463553949999999,3.4632299499999992,6180142.666666667,191.66666666666666,95.66666666666667,65495.666666666664,0.0,76.0,3.7903869833333332,3.7900629833333332,7741751.0,192.33333333333334,115.33333333333333,69880.33333333333,0.0,47.0,0.326833033333334,2.3256331250000026,1.9988000916666686,0.326833033333334,2.3270492750000025,2.0002162416666684,1561608.333333333,4812779.333333333,3251171.0,0.6666666666666856,156.33333333333334,155.66666666666666,19.666666666666657,71.83333333333333,52.16666666666667,4384.666666666664,53819.833333333336,49435.16666666667,0.0,0.0,0.0,-29.0,11.0,40.0,5.790603225000002,5.788863075000002,10992922.0,348.0,167.5,119315.5,0.0,87.0
swebench,claude,sphinx-doc__sphinx-9230,1,1,2,1,0.16650606666666667,0.16618206666666666,146462.0,24.666666666666668,10.0,2660.6666666666665,1.0,9.333333333333334,0.16116466666666665,0.15456226666666664,175851.33333333334,28.666666666666668,20.0,4153.333333333333,1.0,9.0,-0.011619800000000013,0.009366916666666697,0.02098671666666671,-0.005341400000000024,0.010203016666666676,0.0155444166666667,29389.333333333343,-1357.666666666657,-30747.0,4.0,2.333333333333332,-1.6666666666666679,10.0,8.333333333333332,-1.6666666666666679,1492.6666666666665,3026.0000000000005,1533.333333333334,0.0,0.0,0.0,-0.3333333333333339,1.0,1.333333333333334,0.17670908333333335,0.17554898333333335,145104.33333333334,27.0,18.333333333333332,5686.666666666667,1.0,10.333333333333334
swebench,claude,sphinx-doc__sphinx-9281,5,2,7,1,0.2246758833333333,0.2243518833333333,197969.33333333334,48.333333333333336,15.0,2942.0,1.0,27.333333333333332,0.1436435,0.1370411,167684.0,30.0,20.666666666666668,3369.0,1.0,9.666666666666666,-0.08731078333333331,-0.08184291666666665,0.005467866666666654,-0.08103238333333329,-0.08100681666666665,2.55666666666432e-05,-30285.333333333343,-69635.00000000001,-39349.66666666667,-18.333333333333336,-21.000000000000004,-2.666666666666668,5.666666666666668,4.666666666666668,-1.0,427.0,1341.333333333333,914.333333333333,0.0,0.0,0.0,-17.666666666666664,-14.666666666666666,3.0,0.14366906666666665,0.14250896666666665,128334.33333333333,27.333333333333332,19.666666666666668,4283.333333333333,1.0,12.666666666666666
swebench,claude,sphinx-doc__sphinx-9320,7,1,8,1,0.19170090000000004,0.19137690000000004,137907.33333333334,23.0,9.0,5068.0,1.0,9.333333333333334,0.11584069999999998,0.11551669999999999,110113.33333333333,24.0,14.333333333333334,3529.6666666666665,1.0,4.666666666666667,-0.07586020000000006,-0.0375470833333334,0.03831311666666666,-0.07586020000000006,-0.03671098333333339,0.03914921666666667,-27794.000000000015,5733.666666666657,33527.66666666667,1.0,4.0,3.0,5.333333333333334,8.0,2.666666666666666,-1538.3333333333335,-834.333333333333,704.0000000000005,0.0,0.0,0.0,-4.666666666666667,-1.0,3.666666666666667,0.15498991666666664,0.15382981666666665,143641.0,27.0,17.0,4233.666666666667,1.0,8.333333333333334
swebench,claude,sphinx-doc__sphinx-9367,5,3,8,1,0.06939506666666667,0.06907106666666667,88693.33333333333,12.666666666666666,8.0,1434.6666666666667,1.0,1.6666666666666667,0.11347491666666669,0.10984971666666667,123455.66666666667,22.333333333333332,14.333333333333334,2790.6666666666665,1.0,6.0,0.04077865,0.017959933333333344,-0.022818716666666655,0.04407985000000002,0.018796033333333337,-0.02528381666666668,34762.33333333334,-22291.0,-57053.33333333334,9.666666666666666,6.000000000000002,-3.6666666666666643,6.333333333333334,4.0,-2.333333333333334,1355.9999999999998,987.6666666666667,-368.33333333333303,0.0,0.0,0.0,4.333333333333333,4.0,-0.33333333333333304,0.08819110000000001,0.08703100000000001,66402.33333333333,18.666666666666668,12.0,2422.3333333333335,1.0,5.666666666666667
swebench,claude,sphinx-doc__sphinx-9461,47,5,52,3,1.0542778833333333,1.0358620833333332,1734879.0,79.66666666666667,52.333333333333336,22585.0,0.0,19.333333333333332,1.8750549,1.8717537,3584750.3333333335,131.66666666666666,90.0,36515.333333333336,0.0,42.333333333333336,0.8358916166666668,0.48974601666666695,-0.34614559999999983,0.8207770166666668,0.4736504166666671,-0.34712659999999973,1849871.3333333335,862609.6666666665,-987261.666666667,51.999999999999986,37.33333333333333,-14.666666666666657,37.666666666666664,18.999999999999993,-18.66666666666667,13930.333333333336,11740.0,-2190.3333333333358,0.0,0.0,0.0,23.000000000000004,14.000000000000004,-9.0,1.5279283000000004,1.5256081000000001,2597488.6666666665,117.0,71.33333333333333,34325.0,0.0,33.333333333333336
swebench,claude,sphinx-doc__sphinx-9698,1,1,2,1,0.08973473333333333,0.08941073333333333,118067.33333333333,15.0,8.333333333333334,1516.3333333333333,1.0,6.0,0.09576433333333334,0.09213913333333335,108901.66666666667,19.333333333333332,13.333333333333334,2146.3333333333335,1.0,7.666666666666667,0.0027284000000000197,0.012178766666666674,0.009450366666666654,0.00602960000000001,0.013014866666666666,0.006985266666666656,-9165.666666666657,-28285.33333333333,-19119.66666666667,4.333333333333332,7.0,2.666666666666668,5.0,6.0,1.0,630.0000000000002,1202.0000000000002,572.0,0.0,0.0,0.0,1.666666666666667,2.0,0.33333333333333304,0.1027496,0.1015895,89782.0,22.0,14.333333333333334,2718.3333333333335,1.0,8.0
swebench,claude,sympy__sympy-11232,211,49,260,5,0.47354266666666667,0.4728955666666667,317119.6666666667,42.666666666666664,13.0,11070.333333333334,0.0,17.0,0.36948605000000007,0.36586085,436878.6666666667,40.0,24.333333333333332,10782.0,0.0,11.333333333333334,-0.1070347166666667,0.15639543333333333,0.26343015000000003,-0.1040566166666666,0.15922863333333337,0.26328524999999997,119759.0,234399.99999999994,114640.99999999994,-2.6666666666666643,6.666666666666671,9.333333333333336,11.333333333333332,16.0,4.666666666666668,-288.33333333333394,11934.666666666666,12223.0,0.0,0.0,0.0,-5.666666666666666,-4.333333333333334,1.3333333333333321,0.6327713,0.629291,551519.6666666666,49.333333333333336,29.0,23005.0,0.0,12.666666666666666
swebench,claude,sympy__sympy-13259,76,13,89,3,1.1285472499999998,1.1279001499999999,1506935.3333333333,74.33333333333333,45.0,32577.0,0.0,15.0,1.6721319499999998,1.6655295499999998,2311156.3333333335,88.66666666666667,54.333333333333336,46225.333333333336,0.0,21.333333333333332,0.5376293999999999,0.7396816833333335,0.20205228333333358,0.5435847,0.7425148833333335,0.19893018333333345,804221.0000000002,966157.0000000002,161936.0,14.333333333333343,13.333333333333343,-1.0,9.333333333333336,11.666666666666664,2.3333333333333286,13648.333333333336,22562.333333333336,8914.0,0.0,0.0,0.0,6.333333333333332,14.666666666666668,8.333333333333336,1.8710621333333333,1.8675818333333334,2473092.3333333335,87.66666666666667,56.666666666666664,55139.333333333336,0.0,29.666666666666668
swebench,claude,sympy__sympy-14180,21,1,22,1,0.3915728666666667,0.39092576666666673,710970.6666666666,54.666666666666664,36.333333333333336,7283.333333333333,0.0,16.333333333333332,0.44634055,0.44303935,714131.3333333334,68.66666666666667,45.0,9505.0,0.0,23.0,0.05211358333333327,0.23737923333333338,0.18526565000000011,0.05476768333333332,0.24021243333333342,0.1854447500000001,3160.6666666667443,188184.33333333337,185023.66666666663,14.000000000000007,29.000000000000007,15.0,8.666666666666664,13.333333333333329,4.666666666666664,2221.666666666667,8855.0,6633.333333333334,0.0,0.0,0.0,6.666666666666668,6.0,-0.6666666666666679,0.6317853000000001,0.6283050000000001,899155.0,83.66666666666667,49.666666666666664,16138.333333333334,0.0,22.333333333333332
swebench,claude,sympy__sympy-15976,14,19,33,1,0.36997805,0.36933095,439701.0,30.666666666666668,19.0,10379.0,0.6666666666666666,9.666666666666666,0.32003125,0.31012765,243665.66666666666,31.333333333333332,18.333333333333332,10435.0,1.0,8.333333333333334,-0.059203300000000014,-0.06397724999999999,-0.004773949999999971,-0.04994680000000001,-0.06230415,-0.01235734999999999,-196035.33333333334,-244304.33333333334,-48269.0,0.6666666666666643,1.0,0.3333333333333357,-0.6666666666666679,-1.6666666666666679,-1.0,56.0,803.3333333333339,747.3333333333339,0.33333333333333337,0.33333333333333337,0.0,-1.3333333333333321,-2.999999999999999,-1.666666666666667,0.3076739,0.3053537,195396.66666666666,31.666666666666668,17.333333333333332,11182.333333333334,1.0,6.666666666666667
swebench,claude,sympy__sympy-17318,5,4,9,2,0.4484359833333334,0.43922808333333335,485716.6666666667,34.666666666666664,20.0,14331.666666666666,1.0,5.0,0.6082115333333333,0.6012851333333333,728884.3333333334,66.0,37.666666666666664,18527.666666666668,0.6666666666666666,13.0,0.16205704999999998,-0.08485206666666667,-0.24690911666666665,0.15977554999999993,-0.09173976666666672,-0.25151531666666666,243167.6666666667,-176503.0,-419670.6666666667,31.333333333333336,6.333333333333336,-25.0,17.666666666666664,4.333333333333332,-13.333333333333332,4196.000000000002,-1533.0,-5729.000000000002,-0.33333333333333337,-0.6666666666666667,-0.3333333333333333,8.0,5.666666666666666,-2.333333333333334,0.3566962166666667,0.3543760166666667,309213.6666666667,41.0,24.333333333333332,12798.666666666666,0.3333333333333333,10.666666666666666
swebench,claude,sympy__sympy-19016,6,0,6,1,0.8016218,0.8009747000000002,707477.6666666666,42.666666666666664,23.666666666666668,29661.0,0.6666666666666666,6.0,0.7824684000000001,0.7758660000000002,751280.3333333334,55.0,32.0,27122.333333333332,1.0,10.333333333333334,-0.025108699999999984,-0.3364096500000001,-0.31130095000000013,-0.019153399999999987,-0.33481935,-0.31566595000000003,43802.666666666744,-403564.6666666666,-447367.3333333334,12.333333333333336,-12.333333333333332,-24.666666666666668,8.333333333333332,-10.000000000000002,-18.333333333333336,-2538.666666666668,-10615.666666666668,-8077.0,0.33333333333333337,0.0,-0.33333333333333337,4.333333333333334,-1.0,-5.333333333333334,0.46680245000000004,0.46456505000000003,303913.0,30.333333333333332,13.666666666666666,19045.333333333332,0.6666666666666666,5.0
swebench,claude,sympy__sympy-21596,21,16,37,1,0.6175587166666666,0.6077037166666667,271341.6666666667,44.666666666666664,13.666666666666666,8461.666666666666,0.0,20.0,0.5420757666666668,0.5321721666666668,534858.0,42.0,23.666666666666668,16868.666666666668,0.0,7.0,-0.07553154999999989,-0.058542400000000105,0.016989149999999786,-0.07548294999999983,-0.06607719999999995,0.00940574999999988,263516.3333333333,165217.3333333333,-98299.0,-2.6666666666666643,-5.333333333333329,-2.6666666666666643,10.000000000000002,10.333333333333334,0.33333333333333215,8407.000000000002,11922.000000000002,3515.0,0.0,0.0,0.0,-13.0,-8.666666666666666,4.333333333333334,0.5514815166666667,0.5491613166666666,436559.0,39.333333333333336,24.0,20383.666666666668,0.0,11.333333333333334
swebench,codex,astropy__astropy-12962,23,4,27,1,0.29776933333333333,0.2793373333333333,212038.66666666666,11.666666666666666,1.0,2694.6666666666665,0.0,13.0,0.6113933333333333,0.5699213333333334,378848.6666666667,14.666666666666666,1.0,4726.333333333333,0.0,19.0,0.29058400000000006,0.05412566666666668,-0.23645833333333338,0.313624,0.07946966666666672,-0.2341543333333333,166810.00000000003,-30937.666666666657,-197747.6666666667,3.0,0.0,-3.0,0.0,0.0,0.0,2031.6666666666665,227.66666666666697,-1803.9999999999995,0.0,0.0,0.0,6.0,-3.333333333333334,-9.333333333333334,0.37723900000000005,0.333463,181101.0,11.666666666666666,1.0,2922.3333333333335,0.0,9.666666666666666
